comment,text_clean,sentiment,label_encoded
"Indo memang susah, bgt pemimpin ingin bangun dengan Mega proyek eh rupanya Krn punya rencana korupsi, ngak bangun juga salah Krn korupsi jalan trus, yg harusnya diberantas itu akar permasalahannya yaitu korupsi, negara kita akan hancur Krn korupsi kalau tidak ada terobosan hukum, percayalah",indo memang susah banget pemimpin ingin bangun dengan mega proyek eh rupanya karna punya rencana korupsi ngak bangun juga salah karna korupsi jalan trus yang harusnya diberantas itu akar permasalahannya yaitu korupsi negara kita akan hancur karna korupsi kalau tidak ada terobosan hukum percayalah,negative,0
"Siapa pun itu harus diperiksa, terutama yg terlibat dalam awal bisnis ini. Lanjutkan pak Saud.",siapa pun itu harus diperiksa terutama yang terlibat dalam awal bisnis ini lanjutkan pak saud,negative,0
"Emeng siraja jawa ga sehat nalar, ambisi besar ga pake hitungan yg sehat, kan segudang kebohongan yg ada. Dari mobil SMK , ijazah yg bermasalah dll",emeng siraja jawa tidak sehat nalar ambisi besar tidak pake hitungan yang sehat kan segudang kebohongan yang ada dari mobil smk ijazah yang bermasalah dll,negative,0
"Yg pake kaaca mata ini kok lupa bhw biaya whoosh dari awal bukan dari APBN..tpi kerjasama dari bumn...jdi murni bisnis nya bumn indonesia 60%  dan china 40%...bukan govermen to govermen...tpi bisnis to bisnis.....jadi org papua. Aceh dll tdk ikut2tan dong membiayai.
Pak prabowo mau ambil alih..itu mungkim biayanya dari danantara...kumpulan dana keuntungan dari bumn indonesia.   😮",yang pake kaaca mata ini kok lupa bhw biaya whoosh dari awal bukan dari apbn tpi kerjasama dari bumn jdi murni bisnis nya bumn indonesia   dan china   bukan govermen to govermen tpi bisnis to bisnis jadi org papua aceh dll tidak ikut tan dong membiayai pak prabowo mau ambil alih itu mungkim biayanya dari danantara kumpulan dana keuntungan dari bumn indonesia,positive,2
Kandangin sja biar ada mampus skalian,kandangin sja biar ada mampus skalian,negative,0
Bukan whooss yg busuk tapi proyek perenca na annya yg busuk,bukan whooss yang busuk tapi proyek perenca na annya yang busuk,negative,0
Ayo kpk dukung .sama rakyat Indonesia semua rakyat datangi KPK biar yang maling biar di tangkap bil duitnya,ayo kpk dukung sama rakyat indonesia semua rakyat datangi kpk biar yang maling biar di tangkap bil duitnya,negative,0
"Proyek Whoosh investasi sosial yang super mewah, bikin utangnya tidak terbayar.
Dugaan mark up dan korupsi pada proyek Whoosh, kita tunggu hasil penyelidikan KPK.
Aset koruptornya disita, dipake untuk bayar cicilan dan bunga utang Whoosh.",proyek whoosh investasi sosial yang super mewah bikin utangnya tidak terbayar dugaan mark up dan korupsi pada proyek whoosh kita tunggu hasil penyelidikan kpk aset koruptornya disita dipake untuk bayar cicilan dan bunga utang whoosh,negative,0
"Sudahlah percuma membahas soal hukum di negri ini, cuma tajam ke bawah tumpul ke atas, tidak akan berani.",sudahlah percuma membahas soal hukum di negri ini cuma tajam ke bawah tumpul ke atas tidak akan berani,negative,0
"Said didu itu org yg brani membuka borok2 elite2 penguasa,hanya cara dia menjlskan suka kenana2 kalimatbya,loncat2 jd gk fokus apa yg dibicarakan",said didu itu org yang brani membuka borok  elite  penguasa hanya cara dia menjlskan suka kenana  kalimatbya loncat  jadi tidak fokus apa yang dibicarakan,neutral,1
"Cacat Konstitusi,Pemilu,Awal yang Buruk?",cacat konstitusi pemilu awal yang buruk,neutral,1
Pelaku korupsi di tangkap di adili di proses hukum sesuai dengan peraturan perundang-undangan yang berlaku,pelaku korupsi di tangkap di adili di proses hukum sesuai dengan peraturan perundang undangan yang berlaku,neutral,1
"Proses hukumnya belum mulai diperiksa presiden sudah memutuskan akan membayar hutang nya,darimana jika uang bukan dari rakyat..jika sudah tidak mampu mimpin sudah aja pak ngurus anakcucu dirumah dan ngasih makan ternak dirumah. Menaikan gaji ASN TNI POLRI dan Pensiunan saja belum mampu ..",proses hukumnya belum mulai diperiksa presiden sudah memutuskan akan membayar hutang nya darimana jika uang bukan dari rakyat jika sudah tidak mampu mimpin sudah saja pak ngurus anakcucu dirumah dan ngasih makan ternak dirumah menaikan gaji asn tni polri dan pensiunan saja belum mampu,negative,0
"Ini Indonesia gaduh terus akibat ulah jokowi, ini klau di tangkap aman mantap, 1 orang bikin rakyat meradang",ini indonesia gaduh terus akibat ulah jokowi ini klau di tangkap aman mantap   orang bikin rakyat meradang,negative,0
"Whoosh , si' kereta cepat .
Sejak staart sdh terlihat .
Bahwa ada niat jahat .
Kalau bukti cukup kuat .
Sebaiknya sgr lah disikat .
Jgn pedulikan dia berpangkat.
Siapa saja yg terlibat .
Segera diseret dan dijerat .
Biar mereka rasakan akibat . 
Kedzolimanya kpd rakyat .",whoosh si kereta cepat sejak staart sudah terlihat bahwa ada niat jahat kalau bukti cukup kuat sebaiknya sgr lah disikat jgn pedulikan dia berpangkat siapa saja yang terlibat segera diseret dan dijerat biar mereka rasakan akibat kedzolimanya kpd rakyat,negative,0
Biar busuk busuk juga pak presiden prabowo mau bayarin ko kenapa pada sewot biarin busuk busuk juga antara orangnya yang busuk ayaupun keteta cepatnya yang busuk sudah sda yang mau bertangung jaeab ini yabg busuknya juga happi ko pada kompkeun ya rakyat sabar busuk busuk juga masih mau di bayarin ko rakyat diam jangan banyak kompleun ya ok ok,biar busuk busuk juga pak presiden prabowo mau bayarin ko kenapa pada sewot biarin busuk busuk juga antara orangnya yang busuk ayaupun keteta cepatnya yang busuk sudah sda yang mau bertangung jaeab ini yabg busuknya juga happi ko pada kompkeun ya rakyat sabar busuk busuk juga masih mau di bayarin ko rakyat diam jangan banyak kompleun ya ok ok,positive,2
Sudah rakyat diam tidak usah banyak kompleun soal kereta cepat pak presiden praboeo mau atasi semuanya bertangung jawab dunia ahkirat,sudah rakyat diam tidak usah banyak kompleun soal kereta cepat pak presiden praboeo mau atasi semuanya bertangung jawab dunia ahkirat,positive,2
"Sy pesimis apa ada pengadilan di kasus whoosh...tapi sy yakin semua perbuatan kita
Akan diminta pertanggungjawaban di akherat.",saya pesimis apa ada pengadilan di kasus whoosh tapi saya yakin semua perbuatan kita akan diminta pertanggungjawaban di akherat,negative,0
"Benar2 mrk gerombolan malinggg. PSO boleh sj, tp maling itu tetap jahat. Dasar bajingan!",benar  mrk gerombolan malingg pso boleh sj tapi maling itu tetap jahat dasar bajingan,negative,0
MANUSIA SOK PALING MILITER....RAKUS,manusia sok paling militer rakus,negative,0
"Yg korupsi Whoosh harus di hukum berat minimal hukuman penjara seumur hidup/ hukuman mati, pantas yg merugikan negara yg begitu banyak dn menyusahkan rakyat seluruh rakyat Indonesia. Ayo Prabowo selamatkan Indonesia jangan takut seluruh rakyat Indonesia berpikiran waras akan mendukung mu.",yang korupsi whoosh harus di hukum berat minimal hukuman penjara seumur hidup hukuman mati pantas yang merugikan negara yang begitu banyak dn menyusahkan rakyat seluruh rakyat indonesia ayo prabowo selamatkan indonesia jangan takut seluruh rakyat indonesia berpikiran waras akan mendukung mu,negative,0
Yg korupsi Whoo😊,yang korupsi whoo,negative,0
Seperti cari untung  segunug mengatasnamakan Masyarakat ga perlu dibela.,seperti cari untung segunug mengatasnamakan masyarakat tidak perlu dibela,negative,0
Apa kabarnya tuntutan demo kmarin... Ini malah whas whosss whasss whosss... 😂😂😂😂 masuk pak.. Masak org luar jawa suruh mbayar whoooos..,apa kabarnya tuntutan demo kmarin ini malah whas whoss whass whoss masuk pak masak org luar jawa suruh mbayar whoos,neutral,1
Kalau presiden tdk mau mengusut proyek WHOOSH rakyat harus turun untuk mengusutnya dan mengexsekusinya para mapia korup,kalau presiden tidak mau mengusut proyek whoosh rakyat harus turun untuk mengusutnya dan mengexsekusinya para mapia korup,negative,0
Sepuluh tahun saja luar biasa korupsi disegala bidang rakus kali org2 ini mereka sengaja bikin bangkruk negara.... .tdk bakalan hidupmu bahagai para koruptor dunia d akherat.... Nama saja uang setan dimakan jin.... Tunggu pembalassnmu diialam kubur nanti....,sepuluh tahun saja luar biasa korupsi disegala bidang rakus kali org  ini mereka sengaja bikin bangkruk negara tidak bakalan hidupmu bahagai para koruptor dunia d akherat nama saja uang setan dimakan jin tunggu pembalassnmu diialam kubur nanti,negative,0
"B to B konon maka jangan minta KPK masuk dong... Ada-ada saja obrolan orang pinter itu, puyeng aku.",b to b konon maka jangan minta kpk masuk dong ada ada saja obrolan orang pinter itu puyeng aku,neutral,1
Udah udah..presiden katanya yg nanggung masalah ini🥱mana berani dia ganggu jokowi,sudah sudah presiden katanya yang nanggung masalah ini mana berani dia ganggu jokowi,negative,0
Kejaksaan dan kpk bersama jendral purnawirawan harus periksa pk jokowii sama pk luhut dari ung yg di korop proyek kreta  api cepat,kejaksaan dan kpk bersama jendral purnawirawan harus periksa pk jokowii sama pk luhut dari ung yang di korop proyek kreta api cepat,negative,0
"Prabowo sudah tdk bisa diharapkan dlm memberantas korupsi sampai ke akar""nya, apalagi korupsi jokowi, buktinya kasus Whoosh langsung diambil alih prabowo, padahal kasus Whoosh salah satu pintu masuk kkn nya jokowi, prabowo pasang badan buat jokowi, Luhut, oligarki hitam, kasihan Purbaya tdk bisa berbuat banyak utk memberantas korupsi besar, ini penghianatan thd rakyat!!",prabowo sudah tidak bisa diharapkan dlm memberantas korupsi sampai ke akar nya apalagi korupsi jokowi buktinya kasus whoosh langsung diambil alih prabowo padahal kasus whoosh salah satu pintu masuk kkn nya jokowi prabowo pasang badan buat jokowi luhut oligarki hitam kasihan purbaya tidak bisa berbuat banyak untuk memberantas korupsi besar ini penghianatan thd rakyat,negative,0
Bukannya usut tuntas malah saya tanggung jawab kereta cepat langsung Bayuwangi,bukannya usut tuntas malah saya tanggung jawab kereta cepat langsung bayuwangi,negative,0
yang bayar utang harusnya jokowi yang hutang jokowi udah diperingatkan mentrinya jokowi kok,yang bayar utang harusnya jokowi yang hutang jokowi sudah diperingatkan mentrinya jokowi kok,negative,0
Segera tangkap Luhut penjarakan,segera tangkap luhut penjarakan,negative,0
"Wajah hukum kt , presidensegera gercep😂😂 sdh banyak fakta data knp jokowi tdk tersentuh hukum😂",wajah hukum kt presidensegera gercep sudah banyak fakta data knp jokowi tidak tersentuh hukum,negative,0
"Pastikan petunjuk tehnis Whoosh agar jelas kepastian, bukan dugaan. Dan hasil audit. Shg tdk menjadi liar dan membuat  gaduh.",pastikan petunjuk tehnis whoosh agar jelas kepastian bukan dugaan dan hasil audit shg tidak menjadi liar dan membuat gaduh,neutral,1
"Indonesia benerin jalan aja GK rata coba liat di pedalaman pelosok Kya di Kalbar Bengkayang atau dsambas GK malu apa pemerintah perbatasan Indonesia Malaysia (Malaysia di aspal ) indonesia masih tanah) ngapain beli kereta cepat itu bukan kebutuhan 
Tp keinginan..",indonesia benerin jalan saja tidak rata coba liat di pedalaman pelosok kya di kalbar bengkayang atau dsambas tidak malu apa pemerintah perbatasan indonesia malaysia malaysia di aspal indonesia masih tanah ngapain beli kereta cepat itu bukan kebutuhan tapi keinginan,neutral,1
Geng Mulyono GK bakal kena kebal hukum😂😂,geng mulyono tidak bakal kena kebal hukum,negative,0
Jokowi mantan Presiden Palsu menyusul Bocil Wapres Palsu.,jokowi mantan presiden palsu menyusul bocil wapres palsu,negative,0
Ibarat buah ada busuk tapi masih ada bagian yg masih bagus makanya dimakan juga....makanya sakit perut dia.....!!,ibarat buah ada busuk tapi masih ada bagian yang masih bagus makanya dimakan juga makanya sakit perut dia,neutral,1
Ingin liat tindakan China jika woosh ga di bayar......katanya proyek b to b..?? Kalo ga untung ya rugi....!,ingin liat tindakan china jika woosh tidak di bayar katanya proyek b to b kalau tidak untung ya rugi,neutral,1
"Mustinya Pak Said kasi punchline di pertanyaan 3:35, bahwa justru itu yang pangkal masalahnya, kebijakan pemerintah tidak bisa diadili tapi kalau ada praktek mark up dan maladministrasi ya harus ditindaklanjuti.",mustinya pak said kasi punchline di pertanyaan     bahwa justru itu yang pangkal masalahnya kebijakan pemerintah tidak bisa diadili tapi kalau ada praktek mark up dan maladministrasi ya harus ditindaklanjuti,negative,0
Ini pura 2 dungu ya pa para pelaku wus ini,ini pura   dungu ya pa para pelaku wus ini,negative,0
"Si luhut kan jabatan yg diberikan oleh si begeng kurus kering kerempeng kayka gorengan tempe yang seribuan, itu sangat banyak.
Si luhut dan sri mulyani harus bertanggung jawab.
Terutama si Plangaplongo. 

(Jokowi, luhut, srimul, tito dan Bahlil) 
Itu KETUA geng PROJO.",si luhut kan jabatan yang diberikan oleh si begeng kurus kering kerempeng kayka gorengan tempe yang seribuan itu sangat banyak si luhut dan sri mulyani harus bertanggung jawab terutama si plangaplongo jokowi luhut srimul tito dan bahlil itu ketua geng projo,negative,0
"Lambatnya proses penegakan hukum akan memberikan waktu bagi mereka yg terlibat putar otak untuk menutupi, dan bahkan kabur tak tersentuh seperti Riza Chalid",lambatnya proses penegakan hukum akan memberikan waktu bagi mereka yang terlibat putar otak untuk menutupi dan bahkan kabur tidak tersentuh seperti riza chalid,negative,0
Rakyat semakin sengsarah..akibat pejabat ngak ada rasa nasionallisme...,rakyat semakin sengsarah akibat pejabat ngak ada rasa nasionallisme,negative,0
BETUL BANG.TAPI TOLONG BANTULAH KPK.SUPAYA CEPAT TERBONGKAR.,betul bang tapi tolong bantulah kpk supaya cepat terbongkar,neutral,1
Jkw dn Luhut sepasang rusa,jkw dn luhut sepasang rusa,negative,0
Busuk kok di jalanin kan berarti tahu busuknya jahatnya sama yg lanjutkan,busuk kok di jalanin kan berarti tahu busuknya jahatnya sama yang lanjutkan,negative,0
"Program-program yang telah dibuat disusun oleh Presiden Republik Indonesia yang ke 7 sudah baik-baik dan benar, menuju kearah Indonesia yang berkelas di tingkat internasional, malah terhambat.

Gara-gara perusuh orang-orang dekat seperti siluman dari keluarga, saudara, teman, orang-orang sok baik (kebaikan palsu) padahal perusuh dan perusak hubungan baik Negara Kesatuan Republik Indonesia.

Pelaku-pelaku perusuh perusak hubungan baik Negara Kesatuan Republik Indonesia minta dikampleng satu kali, bahkan dikampleng berkali-kali. 😂",program program yang telah dibuat disusun oleh presiden republik indonesia yang ke   sudah baik baik dan benar menuju kearah indonesia yang berkelas di tingkat internasional malah terhambat gara gara perusuh orang orang dekat seperti siluman dari keluarga saudara teman orang orang sok baik kebaikan palsu padahal perusuh dan perusak hubungan baik negara kesatuan republik indonesia pelaku pelaku perusuh perusak hubungan baik negara kesatuan republik indonesia minta dikampleng satu kali bahkan dikampleng berkali kali,negative,0
"Program-program yang telah dibuat disusun oleh Presiden Republik Indonesia yang ke 7 sudah baik-baik dan benar, menuju kearah Indonesia yang berkelas di tingkat internasional, malah terhambat.",program program yang telah dibuat disusun oleh presiden republik indonesia yang ke   sudah baik baik dan benar menuju kearah indonesia yang berkelas di tingkat internasional malah terhambat,neutral,1
Ayo kpk brani ga mnggil jokowi dn opung luhut?,ayo kpk brani tidak mnggil jokowi dn opung luhut,negative,0
Cobak jngan terlalu di BHS. Tangkap dan proses sekalian biar GK ngbisin waktu,cobak jngan terlalu di bhs tangkap dan proses sekalian biar tidak ngbisin waktu,neutral,1
"Skrg rakyat sudah paham  knpa bangsa ini ndk maju maju,, ternyata uang pajak rakyat mereka bagi bagi utk jd harta pribadi para pejabat korup,,astagfirulloh,,semoga mereka taubat d mengembalikan  uang yg bukan haknya",skrg rakyat sudah paham knpa bangsa ini ndk maju maju ternyata uang pajak rakyat mereka bagi bagi untuk jadi harta pribadi para pejabat korup astagfirulloh semoga mereka taubat d mengembalikan uang yang bukan haknya,negative,0
"NAHHH LOOO
KAPOK LUUU",nahh loo kapok luu,neutral,1
Mantap Pak sahut Situmorang dan Said Didu bongkar kebohongan Jokowi ambyar harapan Rakyat Indonesia,mantap pak sahut situmorang dan said didu bongkar kebohongan jokowi ambyar harapan rakyat indonesia,negative,0
Hukuman Nepal cocok korupsi,hukuman nepal cocok korupsi,neutral,1
"Sebenarnya aparat sudah tau termasuk omon omon hanya mereka itu sama saja makanya terkesan di perlambat ,,, yang janji kampanyenya akan memburu koruptor sampe ke ujung dunia tukang ooomooooonnn omoooon",sebenarnya aparat sudah tau termasuk omon omon hanya mereka itu sama saja makanya terkesan di perlambat yang janji kampanyenya akan memburu koruptor sampe ke ujung dunia tukang oomoonn omoon,negative,0
"Bene kata beliau Ca Nun fir aun jko haman luhot pintar jahit 
Utang akeh dodolan pulo kosong wae bos",bene kata beliau ca nun fir aun jko haman luhot pintar jahit utang akeh dodolan pulo kosong wae bos,negative,0
Kokowi itu presiden indonesia paling buruk busuk dan serakah sangat jahat begitu juga luhut,kokowi itu presiden indonesia paling buruk busuk dan serakah sangat jahat begitu juga luhut,negative,0
